CMTE_ID,Leadership Pacs,Sponsor Name,PAC Name,Committee Designation,AMNDT_IND,RPT_TP,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TP,ENTITY_TP,NAME,CITY,STATE,ZIP_CODE,EMPLOYER,OCCUPATION,TRANSACTION_DT,TRANSACTION_AMT,OTHER_ID,CAND_ID,Candidate Name,TRAN_ID,FILE_NUM,MEMO_CD,MEMO_TEXT,SUB_ID
C00797670,#N/A,#N/A,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,B,N,M12,P2025,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,11032025,-6,C00855288,H4MT02098,"DOWNING, TROY",BB00E96F214A84BB999B,1929590,,VOID: REFUNDED EARMARK OF HOWARD WELINSKY. TRANSMITTED BY CHECK/EFT,4.01212E+18
C00797670,#N/A,#N/A,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,B,N,M12,P2025,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,11112025,0,C00855288,H4MT02098,"DOWNING, TROY",B6DFEF4567E0C422492A,1929590,,VOID: REFUNDED EARMARK OF HOWARD WELINSKY. TRANSMITTED BY CHECK/EFT,4.01212E+18
C00350744,#N/A,#N/A,"THE GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE",B,N,M8,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7302025,2000,C00855288,H4MT02098,"DOWNING, TROY",23996952,1912051,,CONTRIBUTIONS TO FEDERAL CANDIDATES,4.08202E+18
C00104299,#N/A,#N/A,JPMORGAN CHASE & CO. FEDERAL POLITICAL ACTION COMMITTEE,B,N,M8,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7282025,1000,C00855288,H4MT02098,"DOWNING, TROY",9FF03D6C52477CD9CA4,1912184,,,4.08252E+18
C00414474,#N/A,#N/A,AMERIPRISE FINANCIAL INC. POLITICAL ACTION COMMITTEE (AMERIPRISEPAC),B,N,MY,P2024,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3172025,1000,C00855288,H4MT02098,"DOWNING, TROY",B897191,1906780,,,4.07292E+18
C00365122,#N/A,#N/A,"VISA, INC. POLITICAL ACTION COMMITTEE",B,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,11132025,1500,C00855288,H4MT02098,"DOWNING, TROY",BD987F4EEC5C74479A0F,1928879,,,4.01162E+18
C00147066,#N/A,#N/A,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,B,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,11182025,1000,C00855288,H4MT02098,"DOWNING, TROY",90606893,1928396,,POLITICAL CONTRIBUTION,4.01142E+18
C00147066,#N/A,#N/A,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,B,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,11182025,2000,C00855288,H4MT02098,"DOWNING, TROY",90607502,1928396,,POLITICAL CONTRIBUTION,4.01142E+18
C00227744,#N/A,#N/A,ERNST & YOUNG POLITICAL ACTION COMMITTEE,B,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,11062025,2000,C00855288,H4MT02098,"DOWNING, TROY",27975943,1927977,,DIRECT CONTRIBUTION,4.01132E+18
C00171843,#N/A,#N/A,LIBERTY MUTUAL INSURANCE COMPANY - PAC,B,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6272025,-1000,C00855288,H4MT02098,"DOWNING, TROY",12103246,1903671,,VOID - CHECK ISSUED 3/25/25,4.07212E+18
C00024968,#N/A,#N/A,AMERICAN OPTOMETRIC ASSOCIATION POLITICAL ACTION COMMITTEE,B,N,M9,P2026,2.02509E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,8252025,2000,C00855288,H4MT02098,"DOWNING, TROY",51873777,1914331,,CANDIDATE CONTRIBUTION,4.09102E+18
C00513549,#N/A,#N/A,PHILLIPS 66 PAC,B,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,11182025,1000,C00855288,H4MT02098,"DOWNING, TROY",BD2D6C6A3C09C43A9B99,1928244,,,4.01142E+18
C00792127,#N/A,#N/A,FAIR ISAAC CORPORATION POLITICAL ACTION COMMITTEE (FICO PAC),B,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6262025,5000,C00855288,H4MT02098,"DOWNING, TROY",B903822,1906748,,,4.07292E+18
C00611871,#N/A,#N/A,BMO FINANCIAL CORP GOOD GOVERNANCE FUND: FEDERAL (BMO PAC),B,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3142025,1000,C00855288,H4MT02098,"DOWNING, TROY",A5386E9BF3235738F75,1906991,,,4.07302E+18
C00235739,#N/A,#N/A,BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),B,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,22314,,,11202025,2500,C00855288,H4MT02098,"DOWNING, TROY",B912364,1928883,,,4.01162E+18
C00039578,#N/A,#N/A,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,B,N,M11,P2026,2.02511E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,10292025,2500,C00855288,H4MT02098,"DOWNING, TROY",52045057,1925254,,PAC CONTRIBUTION,4.01092E+18
C00165159,#N/A,#N/A,REPUBLICAN MAINSTREET PARTNERSHIP PAC,U,A,M10,P2025,2.02511E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,9112025,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.67403,1925263,,,4.12052E+18
C00443168,#N/A,#N/A,INTERCONTINENTAL EXCHANGE INC PAC,B,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6042025,1000,C00855288,H4MT02098,"DOWNING, TROY",19024937,1903734,,,4.07172E+18
C00303024,#N/A,#N/A,LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,B,N,M8,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7222025,1000,C00855288,H4MT02098,"DOWNING, TROY",90289591,1912222,,2026 PRIMARY,4.08252E+18
C00088591,#N/A,#N/A,EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,B,N,M8,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7302025,5000,C00855288,H4MT02098,"DOWNING, TROY",B905753,1912449,,,4.08222E+18
C00113811,#N/A,#N/A,NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION POLITICAL ACTION COMMITTEE,B,A,M10,P2026,2.02511E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,9182025,2500,C00855288,H4MT02098,"DOWNING, TROY",BA90E487030E6400D986,1925905,,,4.12142E+18
C00893578,#N/A,#N/A,PERIMETER SOLUTIONS INC. POLITICAL ACTION COMMITTEE,U,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9162025,1000,C00855288,H4MT02098,"DOWNING, TROY",F891DC734A9792E4DCE,1938153,,,4.02102E+18
C00034785,#N/A,#N/A,ACPAC ACA INTERNATIONAL POLITICAL ACTION COMMITTEE,B,N,YE,G2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7092025,1000,C00855288,H4MT02098,"DOWNING, TROY",B1E901A391BC94D438EF,1939536,,,4.02252E+18
C00034785,#N/A,#N/A,ACPAC ACA INTERNATIONAL POLITICAL ACTION COMMITTEE,B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7092025,4000,C00855288,H4MT02098,"DOWNING, TROY",BF393448245B14578B75,1939536,,,4.02252E+18
C00186288,#N/A,#N/A,"VERIZON COMMUNICATIONS, INC. POLITICAL ACTION COMMITTEE (VERIZON PAC)",B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,12162025,1000,C00855288,H4MT02098,"DOWNING, TROY",07BEC0310BBC7D344F9,1939828,,,4.02122E+18
C00158881,#N/A,#N/A,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,12172025,2000,C00855288,H4MT02098,"DOWNING, TROY",24356160,1935912,,CONTRIBUTION,4.01292E+18
C00121319,#N/A,#N/A,THRIVENT FINANCIAL FOR LUTHERANS POLITICAL ACTION COMMITTEE,U,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,9292025,1000,C00855288,H4MT02098,"DOWNING, TROY",B5B53E9FAD9AC488F93D,1931336,,,4.01212E+18
C00589119,#N/A,#N/A,SYNCHRONY FINANCIAL EMPLOYEES POLITICAL ACTION COMMITTEE (SYNCPAC),B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,8042025,2500,C00855288,H4MT02098,"DOWNING, TROY",EC3F3680BD31AA7EF6C,1939565,,,4.02182E+18
C00447565,#N/A,#N/A,FINSECA PAC,B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,11252025,2000,C00855288,H4MT02098,"DOWNING, TROY",B0C19326C4AB2420C857,1938529,,,4.02122E+18
C00671693,#N/A,#N/A,INSTITUTE FOR PORTFOLIO ALTERNATIVES POLITICAL ACTION COMMITTEE (IPA PAC),B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7172025,2500,C00855288,H4MT02098,"DOWNING, TROY",SB23.5271,1935782,,,4.01292E+18
C00671693,#N/A,#N/A,INSTITUTE FOR PORTFOLIO ALTERNATIVES POLITICAL ACTION COMMITTEE (IPA PAC),B,N,YE,G2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7172025,2500,C00855288,H4MT02098,"DOWNING, TROY",SB23.5272,1935782,,,4.01292E+18
C00076299,#N/A,#N/A,CME GROUP INC. PAC,B,A,YE,P2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,12172025,2500,C00855288,H4MT02098,"DOWNING, TROY",B72F075A6EF9E451381E,1945314,,,4.03112E+18
C00490474,#N/A,#N/A,INSURED RETIREMENT INSTITUTE POLITICAL ACTION COMMITTEE (IRI PAC),B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,12232025,2500,C00855288,H4MT02098,"DOWNING, TROY",17E8B86D38548C1E7E2,1934500,,,4.01272E+18
C00337626,#N/A,#N/A,MORGAN STANLEY POLITICAL ACTION COMMITTEE,B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,12042025,2000,C00855288,H4MT02098,"DOWNING, TROY",B3B7511250B0244FC83F,1940173,,,4.02252E+18
C00792127,#N/A,#N/A,FAIR ISAAC CORPORATION POLITICAL ACTION COMMITTEE (FICO PAC),B,N,YE,G2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,12172025,5000,C00855288,H4MT02098,"DOWNING, TROY",B914319,1938346,,,4.02122E+18
C00411173,#N/A,#N/A,COMMERCIAL REAL ESTATE FINANCE COUNCIL PAC,B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,12162025,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.7899,1938671,,,4.02242E+18
C00809012,#N/A,#N/A,FROGMAN PAC,U,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,12302025,5000,C00855288,H4MT02098,"DOWNING, TROY",SB23.4895,1934700,,,4.01272E+18
C00821744,#N/A,#N/A,"ENACT HOLDINGS, INC. POLITICAL ACTION COMMITTEE (ENACT PAC)",B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,22314,,,9192025,2000,C00855288,H4MT02098,"DOWNING, TROY",B908529,1940646,,,4.02242E+18
C00431361,#N/A,#N/A,TEACHERS INSURANCE ANNUITY ASSOCIATION OF AMERICA PAC (TIAA PAC),B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,22314,,,10082025,1000,C00855288,H4MT02098,"DOWNING, TROY",B910112,1940133,,,4.02242E+18
C00380550,#N/A,#N/A,FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC),B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9302025,2500,C00855288,H4MT02098,"DOWNING, TROY",5BD92A9B82195DB5C4C,1940496,,,4.02122E+18
C00354290,#N/A,#N/A,"AMERICAN FAMILY MUTUAL INSURANCE COMPANY, S.I. FEDERAL PAC (AMFAM PAC)",B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,223145404,,,12192025,1000,C00855288,H4MT02098,"DOWNING, TROY",BCD4E64BF6326477EB91,1935645,,,4.01292E+18
C00000901,#N/A,#N/A,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,12022025,5000,C00855288,H4MT02098,"DOWNING, TROY",9CB814F78ACA0E87862,1935550,,,4.01292E+18
C00570226,#N/A,#N/A,SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC,U,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,12022025,-5000,C00855288,H4MT02098,"DOWNING, TROY",B35E95FCAE9B44E7D8A9,1939915,,,4.02242E+18
C00570226,#N/A,#N/A,SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC,U,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,12022025,5000,C00855288,H4MT02098,"DOWNING, TROY",BDC61C1750F1C419C8E4,1939915,,,4.02242E+18
C00829119,#N/A,#N/A,BACPAC,U,A,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,11242025,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.4776,1934101,,,4.01272E+18
C00053553,#N/A,#N/A,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,B,N,30S,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,10062025,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.67,1930380,,,4.01212E+18
C00038604,#N/A,#N/A,AMERICAN FINANCIAL SERVICES ASSOCIATION PAC,U,N,YE,G2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,12222025,2000,C00855288,H4MT02098,"DOWNING, TROY",B910AE24EC1B249759B2,1937252,,,4.02062E+18
C00906669,#N/A,#N/A,NESTPOINT PAC,U,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,10312025,2000,C00855288,H4MT02098,"DOWNING, TROY",SB23.4178,1933711,,,4.01272E+18
C00346726,#N/A,#N/A,FIRST AMERICAN FINANCIAL CORPORATION PAC,U,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,12232025,2000,C00855288,H4MT02098,"DOWNING, TROY",EB10412,1941072,,,4.02192E+18
C00488882,#N/A,#N/A,U.S. BANCORP FEDERAL POLITICAL ACTION COMMITTEE,B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,12092025,2000,C00855288,H4MT02098,"DOWNING, TROY",B13431C8C25404ADBA0B,1933588,,,4.01272E+18
C00388827,#N/A,#N/A,ROCKET LIMITED PARTNERSHIP PAC (ROCKET PAC),B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,12162025,3000,C00855288,H4MT02098,"DOWNING, TROY",B18FF783FA88C47FCA88,1933622,,,4.01262E+18
C00066472,#N/A,#N/A,AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION POLITICAL ACTION COMMITTEE (INSURING AMERICA PAC),B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,12082025,2000,C00855288,H4MT02098,"DOWNING, TROY",943562532508EA5F57A,1936990,,,4.02042E+18
C00040998,#N/A,#N/A,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,12162025,5000,C00855288,H4MT02098,"DOWNING, TROY",32300131,1936543,,,4.02042E+18
C00387753,#N/A,#N/A,SECURITY FINANCE CORPORATION OF SPARTANBURG AND AFFILIATES POLITICAL ACTION COMMITTEE,B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,12302025,3000,C00855288,H4MT02098,"DOWNING, TROY",90724271,1933866,,CONTRIBUTION,4.01272E+18
C00012914,#N/A,#N/A,AMERICAN LAND TITLE ASSOCIATION TITLE INDUSTRY PAC (TIPAC),B,N,YE,P2026,2.02601E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,12162025,3000,C00855288,H4MT02098,"DOWNING, TROY",C1CC3D49AB302F07E8C,1933799,,,4.01272E+18
C00343749,#N/A,#N/A,GOVERNMENT EMPLOYEES INSURANCE COMPANY POLITICAL ACTION COMMITTEE,U,A,YE,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,12092025,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.35076,1970507,,,4.06022E+18
C00461129,#N/A,#N/A,RGA REINSURANCE COMPANY FEDERAL PAC,U,N,M2,P2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,1152026,2000,C00855288,H4MT02098,"DOWNING, TROY",12213647,1945638,,,4.03112E+18
C00313700,#N/A,#N/A,TRANSUNION POLITICAL ACTION COMMITTEE (TU PAC),B,N,M2,P2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,1312026,-1000,C00855288,H4MT02098,"DOWNING, TROY",19443766,1947716,,VOID - TROY DOWNING FOR CONGRESS,4.03132E+18
C00544817,#N/A,#N/A,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY FEDERAL POLITICAL ACTION COMMITTEE (STATE FARM FEDERAL PAC),B,N,M3,G2026,2.02603E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,2112026,2000,C00855288,H4MT02098,"DOWNING, TROY",C9821E6DDA8A803B921,1954752,,,4.03202E+18
C00004812,#N/A,#N/A,MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC),B,N,M3,P2026,2.02603E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,2272026,1000,C00855288,H4MT02098,"DOWNING, TROY",B01B51260699F4BC284A,1955643,,,4.03242E+18
C00164939,#N/A,#N/A,MINN-DAK FARMERS COOPERATIVE SUGAR PAC (MDSPAC),U,N,Q1,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2172026,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.31331,1958469,,,4.04072E+18
C00410274,#N/A,#N/A,MASTERCARD INTERNATIONAL INC. EMPLOYEE PAC (MASTERCARD PAC) OR (MASTERCARD EMPLOYEE PAC),B,N,M3,P2026,2.02603E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,2252026,1000,C00855288,H4MT02098,"DOWNING, TROY",BC64FB3332B604E6AAF5,1953470,,,4.03172E+18
C00567792,#N/A,#N/A,"NATIONAL ASSOCIATION OF RESIDENTIAL PROPERTY MANGERS, INC. POLITICAL ACTION COMMITTEE (NARPM PAC)",U,N,Q1,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2062026,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.7685,1961057,,,4.04202E+18
C00446674,#N/A,#N/A,WESTERN SUGAR COOPERATIVE PAC,U,N,Q1,G2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2242026,2000,C00855288,H4MT02098,"DOWNING, TROY",12289575,1958626,,,4.04082E+18
C00066472,#N/A,#N/A,AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION POLITICAL ACTION COMMITTEE (INSURING AMERICA PAC),B,N,M3,P2026,2.02603E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,2092026,1000,C00855288,H4MT02098,"DOWNING, TROY",50869DE3DD50D6FDCA2,1955044,,,4.03242E+18
C00559302,#N/A,#N/A,FS PAC,B,N,Q1,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,1142026,3000,C00855288,H4MT02098,"DOWNING, TROY",BBDCFA169A76D4029872,1965466,,,4.04152E+18
C00105981,#N/A,#N/A,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),B,N,M3,P2021,2.02603E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,2112026,3000,C00855288,H4MT02098,"DOWNING, TROY",22363695,1954863,,,4.03242E+18
C00158881,#N/A,#N/A,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,B,N,M3,P2026,2.02603E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2122026,2500,C00855288,H4MT02098,"DOWNING, TROY",24491743,1953922,,CONTRIBUTION,4.03182E+18
C00702050,#N/A,#N/A,U.S. MORTGAGE INSURERS POLITICAL ACTION COMMITTEE (USMI-PAC),B,N,Q1,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,WASHINGTON,DC,20003,,,2062026,1000,C00855288,H4MT02098,"DOWNING, TROY",B917244,1966247,,,4.04292E+18
C00130773,#N/A,#N/A,NATIONAL MULTIFAMILY HOUSING COUNCIL AND REAL ESTATE TECHNOLOGY AND TRANSFORMATION CENTER POLITICAL ACTION COMMITTEE (NMHC PAC),B,N,M3,P2026,2.02603E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2062026,1000,C00855288,H4MT02098,"DOWNING, TROY",90862119,1954029,,,4.03182E+18
C00409789,#N/A,#N/A,"BLESSEY MARINE SERVICE, INC. POLITICAL ACTION COMMITTEE",U,N,Q1,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,1212026,2000,C00855288,H4MT02098,"DOWNING, TROY",SB23.17104,1963900,,,4.05052E+18
C00431361,#N/A,#N/A,TEACHERS INSURANCE ANNUITY ASSOCIATION OF AMERICA PAC (TIAA PAC),B,N,M3,P2026,2.02603E+17,24K,CCM,TROY DOWNING FOR CONGRESS,WASHINGTON,DC,20003,,,2202026,1000,C00855288,H4MT02098,"DOWNING, TROY",B918026,1955445,,,4.03242E+18
C00167684,#N/A,#N/A,AMERICAN SUGARBEET GROWERS ASSOCIATION PAC,U,N,Q1,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3132026,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.9474,1961886,,,4.04272E+18
C00480863,#N/A,#N/A,"NATIONAL SHOOTING SPORTS FOUNDATION, INC. POLITICAL ACTION COMMITTEE (NSSF PAC)",B,N,M3,P2026,2.02603E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,2102026,1500,C00855288,H4MT02098,"DOWNING, TROY",7D40BBDBCA7042CAADE,1954606,,,4.03202E+18
C00107235,#N/A,#N/A,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,B,N,M2,G2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,1282026,2000,C00855288,H4MT02098,"DOWNING, TROY",C2B820AE3B95A52C139,1949109,,,4.03162E+18
C00106146,#N/A,#N/A,AMERICAN HOSPITAL ASSOCIATION PAC,B,N,M2,P2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,1292026,1000,C00855288,H4MT02098,"DOWNING, TROY",28065648,1949104,,CONTRIBUTION,4.03162E+18
C00097485,#N/A,#N/A,"MERCK & CO., INC., EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC)",B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6222026,1000,C00855288,H4MT02098,"DOWNING, TROY",91343357,1999709,,CONTRIBUTION,4.08022E+18
C00450916,#N/A,#N/A,ASURION LLC POLITICAL ACTION COMMITTEE (ASURION PAC),B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,6052026,2500,C00855288,H4MT02098,"DOWNING, TROY",SB23.8336,1999739,,,4.08022E+18
C00380550,#N/A,#N/A,FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC),B,N,M2,P2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,1292026,2500,C00855288,H4MT02098,"DOWNING, TROY",9326B0E6C3223459095,1948760,,,4.03162E+18
C00380550,#N/A,#N/A,FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC),B,N,M2,G2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,1292026,500,C00855288,H4MT02098,"DOWNING, TROY",57CDD883317A8D29D06,1948760,,,4.03162E+18
C00495002,#N/A,#N/A,AMERICAN INVESTMENT COUNCIL POLITICAL ACTION COMMITTEE,B,N,M2,P2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,1222026,3500,C00855288,H4MT02098,"DOWNING, TROY",19436822,1948847,,,4.03142E+18
